OrderID,OrderDate,PropertyID,ProductID,Quantity,unique,unique(prod,,,,,,,,,,PropertyID
1520,13-08-2015,1,4,3,,,,,,,,,,,,
1521,13-08-2015,5,30,2,,,,,,,,,,,,
1522,14-08-2015,19,55,2,,,,,,,,,,,,
1523,14-08-2015,4,16,1,,,,,,,,,,,,
1524,14-08-2015,11,11,2,,,,,,,,,,,,
1525,14-08-2015,3,82,3,,,,,,,,,,,,
1526,14-08-2015,14,78,2,,,,,,,,,,,,
1527,14-08-2015,1,7,3,,,,,,,,,,,,
1528,14-08-2015,8,72,3,,,,,,,,,,,,
1529,14-08-2015,18,78,1,,,,,,,,,,,,
1530,15-08-2015,19,52,2,,,,,,,,,,,,
1531,15-08-2015,20,52,3,,,,,,,,,,,,
1532,15-08-2015,1,85,3,,,,,,,,,,,,
1533,15-08-2015,8,10,2,,,,,,,,,,,,
1534,15-08-2015,18,31,1,,,,,,,,,,,,
1535,15-08-2015,13,91,1,,,,,,,,,,,,
1536,15-08-2015,12,19,2,,,,,,,,,,,,
1537,15-08-2015,2,41,2,,,,,,,,,,,,
1538,15-08-2015,6,32,3,,,,,,,,,,,,
1539,16-08-2015,16,94,2,,,,,,,,,,,,
1540,16-08-2015,20,6,1,,,,,,,,,,,,
1541,16-08-2015,15,48,2,,,,,,,,,,,,
1542,16-08-2015,6,17,2,,,,,,,,,,,,
1543,16-08-2015,18,75,1,,,,,,,,,,,,
1544,16-08-2015,5,45,1,,,,,,,,,,,,
1545,16-08-2015,1,61,3,,,,,,,,,,,,
1546,16-08-2015,20,70,1,,,,,,,,,,,,
1547,16-08-2015,20,60,2,,,,,,,,,,,,
1548,16-08-2015,1,38,3,,,,,,,,,,,,
1549,16-08-2015,14,25,1,,,,,,,,,,,,
1550,16-08-2015,6,41,1,,,,,,,,,,,,
1551,17-08-2015,3,93,1,,,,,,,,,,,,
1552,17-08-2015,11,35,2,,,,,,,,,,,,
1553,17-08-2015,10,74,2,,,,,,,,,,,,
1554,17-08-2015,2,52,3,,,,,,,,,,,,
1555,17-08-2015,2,1,3,,,,,,,,,,,,
1556,17-08-2015,14,31,1,,,,,,,,,,,,
1557,17-08-2015,20,14,1,,,,,,,,,,,,
1558,17-08-2015,16,52,2,,,,,,,,,,,,
1559,17-08-2015,19,13,3,,,,,,,,,,,,
1560,17-08-2015,1,76,2,,,,,,,,,,,,
1561,18-08-2015,1,92,2,,,,,,,,,,,,
1562,18-08-2015,4,79,2,,,,,,,,,,,,
1563,18-08-2015,7,14,3,,,,,,,,,,,,
1564,18-08-2015,10,1,1,,,,,,,,,,,,
1565,18-08-2015,2,9,3,,,,,,,,,,,,
1566,18-08-2015,6,88,1,,,,,,,,,,,,
1567,18-08-2015,18,80,2,,,,,,,,,,,,
1568,18-08-2015,2,31,3,,,,,,,,,,,,
1569,18-08-2015,13,33,2,,,,,,,,,,,,
1570,19-08-2015,17,18,1,,,,,,,,,,,,
1571,19-08-2015,10,87,3,,,,,,,,,,,,
1572,19-08-2015,3,49,2,,,,,,,,,,,,
1573,19-08-2015,20,87,3,,,,,,,,,,,,
1574,19-08-2015,19,25,3,,,,,,,,,,,,
1575,19-08-2015,1,37,2,,,,,,,,,,,,
1576,20-08-2015,14,45,3,,,,,,,,,,,,
1577,20-08-2015,6,79,1,,,,,,,,,,,,
1578,20-08-2015,7,6,3,,,,,,,,,,,,
1579,20-08-2015,17,27,2,,,,,,,,,,,,
1580,20-08-2015,17,65,1,,,,,,,,,,,,
1581,20-08-2015,20,37,2,,,,,,,,,,,,
1582,20-08-2015,17,85,2,,,,,,,,,,,,
1583,20-08-2015,6,13,1,,,,,,,,,,,,
1584,20-08-2015,20,69,1,,,,,,,,,,,,
1585,20-08-2015,6,78,2,,,,,,,,,,,,
1586,20-08-2015,19,88,2,,,,,,,,,,,,
1587,20-08-2015,20,82,3,,,,,,,,,,,,
1588,20-08-2015,10,88,1,,,,,,,,,,,,
1589,21-08-2015,13,51,1,,,,,,,,,,,,
1590,21-08-2015,17,93,1,,,,,,,,,,,,
1591,21-08-2015,12,69,1,,,,,,,,,,,,
1592,21-08-2015,8,50,3,,,,,,,,,,,,
1593,21-08-2015,11,45,1,,,,,,,,,,,,
1594,21-08-2015,8,77,1,,,,,,,,,,,,
1595,22-08-2015,9,42,3,,,,,,,,,,,,
1596,22-08-2015,14,88,2,,,,,,,,,,,,
1597,22-08-2015,6,44,3,,,,,,,,,,,,
1598,22-08-2015,17,41,3,,,,,,,,,,,,
1599,22-08-2015,11,90,2,,,,,,,,,,,,
1600,22-08-2015,11,61,2,,,,,,,,,,,,
1601,23-08-2015,19,8,2,,,,,,,,,,,,
1602,23-08-2015,8,26,2,,,,,,,,,,,,
1603,23-08-2015,5,85,3,,,,,,,,,,,,
1604,23-08-2015,15,23,1,,,,,,,,,,,,
1605,23-08-2015,1,73,1,,,,,,,,,,,,
1606,23-08-2015,19,6,2,,,,,,,,,,,,
1607,23-08-2015,20,78,3,,,,,,,,,,,,
1608,23-08-2015,13,21,1,,,,,,,,,,,,
1609,23-08-2015,19,81,2,,,,,,,,,,,,
1610,23-08-2015,13,23,1,,,,,,,,,,,,
1611,24-08-2015,7,81,2,,,,,,,,,,,,
1612,24-08-2015,4,64,3,,,,,,,,,,,,
1613,24-08-2015,14,78,3,,,,,,,,,,,,
1614,24-08-2015,17,34,1,,,,,,,,,,,,
1615,24-08-2015,13,68,3,,,,,,,,,,,,
1616,24-08-2015,15,14,2,,,,,,,,,,,,
1617,24-08-2015,16,53,3,,,,,,,,,,,,
1618,25-08-2015,14,33,2,,,,,,,,,,,,
1619,25-08-2015,2,89,1,,,,,,,,,,,,
1620,25-08-2015,11,82,1,,,,,,,,,,,,
1621,25-08-2015,1,14,3,,,,,,,,,,,,
1622,25-08-2015,11,36,2,,,,,,,,,,,,
1623,25-08-2015,3,5,3,,,,,,,,,,,,
1624,25-08-2015,8,32,2,,,,,,,,,,,,
1625,25-08-2015,17,17,2,,,,,,,,,,,,
1626,25-08-2015,15,49,1,,,,,,,,,,,,
1627,25-08-2015,3,45,3,,,,,,,,,,,,
1628,26-08-2015,20,20,3,,,,,,,,,,,,
1629,26-08-2015,7,92,3,,,,,,,,,,,,
1630,26-08-2015,1,24,2,,,,,,,,,,,,
1631,26-08-2015,2,42,3,,,,,,,,,,,,
1632,26-08-2015,3,21,1,,,,,,,,,,,,
1633,26-08-2015,10,20,1,,,,,,,,,,,,
1634,26-08-2015,6,24,2,,,,,,,,,,,,
1635,26-08-2015,2,40,2,,,,,,,,,,,,
1636,26-08-2015,8,53,1,,,,,,,,,,,,
1637,27-08-2015,14,55,3,,,,,,,,,,,,
1638,27-08-2015,9,18,3,,,,,,,,,,,,
1639,27-08-2015,5,75,1,,,,,,,,,,,,
1640,27-08-2015,5,53,2,,,,,,,,,,,,
1641,27-08-2015,5,36,1,,,,,,,,,,,,
1642,27-08-2015,10,85,2,,,,,,,,,,,,
1643,28-08-2015,1,48,2,,,,,,,,,,,,
1644,29-08-2015,8,10,3,,,,,,,,,,,,
1645,29-08-2015,1,20,1,,,,,,,,,,,,
1646,30-08-2015,1,30,2,,,,,,,,,,,,
1647,30-08-2015,2,82,2,,,,,,,,,,,,
1648,30-08-2015,15,30,1,,,,,,,,,,,,
1649,30-08-2015,15,64,2,,,,,,,,,,,,
1650,30-08-2015,17,2,1,,,,,,,,,,,,
1651,30-08-2015,16,1,3,,,,,,,,,,,,
1652,30-08-2015,14,57,2,,,,,,,,,,,,
1653,30-08-2015,2,79,2,,,,,,,,,,,,
1654,30-08-2015,18,34,3,,,,,,,,,,,,
1655,30-08-2015,17,70,2,,,,,,,,,,,,
1656,31-08-2015,4,1,1,,,,,,,,,,,,
1657,31-08-2015,8,23,2,,,,,,,,,,,,
1658,31-08-2015,15,84,2,,,,,,,,,,,,
1659,31-08-2015,4,21,1,,,,,,,,,,,,
1660,31-08-2015,2,71,3,,,,,,,,,,,,
1661,1/9/2015,15,68,2,,,,,,,,,,,,
1662,1/9/2015,15,71,2,,,,,,,,,,,,
1663,1/9/2015,17,6,1,,,,,,,,,,,,
1664,1/9/2015,19,68,3,,,,,,,,,,,,
1665,1/9/2015,10,85,2,,,,,,,,,,,,
1666,2/9/2015,5,84,2,,,,,,,,,,,,
1667,2/9/2015,14,86,2,,,,,,,,,,,,
1668,2/9/2015,9,26,1,,,,,,,,,,,,
1669,2/9/2015,20,64,2,,,,,,,,,,,,
1670,2/9/2015,4,25,2,,,,,,,,,,,,
1671,2/9/2015,20,84,2,,,,,,,,,,,,
1672,2/9/2015,9,50,2,,,,,,,,,,,,
1673,2/9/2015,19,19,1,,,,,,,,,,,,
1674,2/9/2015,18,2,3,,,,,,,,,,,,
1675,2/9/2015,3,91,3,,,,,,,,,,,,
1676,2/9/2015,20,46,3,,,,,,,,,,,,
1677,2/9/2015,13,90,2,,,,,,,,,,,,
1678,2/9/2015,16,6,2,,,,,,,,,,,,
1679,3/9/2015,6,4,1,,,,,,,,,,,,
1680,3/9/2015,4,3,1,,,,,,,,,,,,
1681,3/9/2015,20,79,2,,,,,,,,,,,,
1682,3/9/2015,13,60,2,,,,,,,,,,,,
1683,3/9/2015,9,73,1,,,,,,,,,,,,
1684,3/9/2015,5,61,1,,,,,,,,,,,,
1685,4/9/2015,6,78,3,,,,,,,,,,,,
1686,4/9/2015,14,4,2,,,,,,,,,,,,
1687,4/9/2015,14,4,1,,,,,,,,,,,,
1688,4/9/2015,12,20,2,,,,,,,,,,,,
1689,4/9/2015,16,46,1,,,,,,,,,,,,
1690,4/9/2015,2,7,1,,,,,,,,,,,,
1691,4/9/2015,4,77,2,,,,,,,,,,,,
1692,5/9/2015,7,80,3,,,,,,,,,,,,
1693,5/9/2015,12,35,1,,,,,,,,,,,,
1694,5/9/2015,16,2,1,,,,,,,,,,,,
1695,5/9/2015,7,71,2,,,,,,,,,,,,
1696,5/9/2015,12,83,1,,,,,,,,,,,,
1697,6/9/2015,14,59,3,,,,,,,,,,,,
1698,6/9/2015,20,4,3,,,,,,,,,,,,
1699,6/9/2015,4,66,1,,,,,,,,,,,,
1700,6/9/2015,2,24,3,,,,,,,,,,,,
1701,6/9/2015,2,94,3,,,,,,,,,,,,
1702,6/9/2015,3,26,2,,,,,,,,,,,,
1703,6/9/2015,15,61,2,,,,,,,,,,,,
1704,6/9/2015,20,38,2,,,,,,,,,,,,
1705,6/9/2015,1,7,3,,,,,,,,,,,,
1706,6/9/2015,8,55,2,,,,,,,,,,,,
1707,7/9/2015,13,6,1,,,,,,,,,,,,
1708,7/9/2015,2,44,2,,,,,,,,,,,,
1709,7/9/2015,18,71,1,,,,,,,,,,,,
1710,7/9/2015,12,62,2,,,,,,,,,,,,
1711,7/9/2015,4,87,2,,,,,,,,,,,,
1712,7/9/2015,17,72,3,,,,,,,,,,,,
1713,7/9/2015,12,27,2,,,,,,,,,,,,
1714,8/9/2015,3,28,3,,,,,,,,,,,,
1715,8/9/2015,2,26,3,,,,,,,,,,,,
1716,8/9/2015,13,40,1,,,,,,,,,,,,
1717,8/9/2015,20,74,2,,,,,,,,,,,,
1718,9/9/2015,13,59,3,,,,,,,,,,,,
1719,9/9/2015,17,82,3,,,,,,,,,,,,
1720,9/9/2015,11,29,3,,,,,,,,,,,,
1721,9/9/2015,15,64,1,,,,,,,,,,,,
1722,9/9/2015,4,56,3,,,,,,,,,,,,
1723,9/9/2015,1,37,3,,,,,,,,,,,,
1724,10/9/2015,3,81,1,,,,,,,,,,,,
1725,10/9/2015,1,14,2,,,,,,,,,,,,
1726,10/9/2015,12,62,1,,,,,,,,,,,,
1727,10/9/2015,13,33,2,,,,,,,,,,,,
1728,10/9/2015,4,22,2,,,,,,,,,,,,
1729,10/9/2015,14,11,1,,,,,,,,,,,,
1730,10/9/2015,9,76,2,,,,,,,,,,,,
1731,11/9/2015,2,4,2,,,,,,,,,,,,
1732,11/9/2015,3,94,1,,,,,,,,,,,,
1733,11/9/2015,20,22,3,,,,,,,,,,,,
1734,11/9/2015,9,4,3,,,,,,,,,,,,
1735,11/9/2015,15,82,3,,,,,,,,,,,,
1736,12/9/2015,5,89,3,,,,,,,,,,,,
1737,12/9/2015,4,34,3,,,,,,,,,,,,
1738,12/9/2015,7,1,3,,,,,,,,,,,,
1739,12/9/2015,9,19,2,,,,,,,,,,,,
1740,12/9/2015,16,30,2,,,,,,,,,,,,
1741,12/9/2015,18,19,1,,,,,,,,,,,,
1742,12/9/2015,5,81,3,,,,,,,,,,,,
1743,13-09-2015,5,45,3,,,,,,,,,,,,
1744,13-09-2015,2,10,2,,,,,,,,,,,,
1745,13-09-2015,12,26,3,,,,,,,,,,,,
1746,13-09-2015,8,28,1,,,,,,,,,,,,
1747,14-09-2015,14,46,2,,,,,,,,,,,,
1748,14-09-2015,1,79,3,,,,,,,,,,,,
1749,14-09-2015,17,2,2,,,,,,,,,,,,
1750,14-09-2015,15,66,1,,,,,,,,,,,,
1751,14-09-2015,2,37,2,,,,,,,,,,,,
1752,15-09-2015,18,59,1,,,,,,,,,,,,
1753,15-09-2015,15,81,2,,,,,,,,,,,,
1754,15-09-2015,5,45,3,,,,,,,,,,,,
1755,15-09-2015,12,46,2,,,,,,,,,,,,
1756,15-09-2015,9,91,2,,,,,,,,,,,,
1757,15-09-2015,10,33,3,,,,,,,,,,,,
1758,16-09-2015,9,58,2,,,,,,,,,,,,
1759,16-09-2015,15,53,3,,,,,,,,,,,,
1760,16-09-2015,17,5,3,,,,,,,,,,,,
1761,16-09-2015,2,19,2,,,,,,,,,,,,
1762,16-09-2015,13,1,3,,,,,,,,,,,,
1763,16-09-2015,11,89,3,,,,,,,,,,,,
1764,16-09-2015,16,40,3,,,,,,,,,,,,
1765,17-09-2015,13,17,1,,,,,,,,,,,,
1766,17-09-2015,17,21,3,,,,,,,,,,,,
1767,17-09-2015,16,14,2,,,,,,,,,,,,
1768,17-09-2015,8,17,3,,,,,,,,,,,,
1769,17-09-2015,8,94,1,,,,,,,,,,,,
1770,17-09-2015,12,44,2,,,,,,,,,,,,
1771,18-09-2015,15,41,3,,,,,,,,,,,,
1772,18-09-2015,16,49,3,,,,,,,,,,,,
1773,18-09-2015,17,65,1,,,,,,,,,,,,
1774,18-09-2015,5,37,3,,,,,,,,,,,,
1775,18-09-2015,8,48,3,,,,,,,,,,,,
1776,18-09-2015,3,23,1,,,,,,,,,,,,
1777,18-09-2015,13,67,3,,,,,,,,,,,,
1778,19-09-2015,4,27,3,,,,,,,,,,,,
1779,19-09-2015,8,79,3,,,,,,,,,,,,
1780,19-09-2015,17,77,1,,,,,,,,,,,,
1781,19-09-2015,3,11,2,,,,,,,,,,,,
1782,20-09-2015,12,62,2,,,,,,,,,,,,
1783,20-09-2015,16,94,3,,,,,,,,,,,,
1784,20-09-2015,7,32,3,,,,,,,,,,,,
1785,20-09-2015,9,21,2,,,,,,,,,,,,
1786,20-09-2015,3,82,3,,,,,,,,,,,,
1787,20-09-2015,11,43,2,,,,,,,,,,,,
1788,20-09-2015,1,33,2,,,,,,,,,,,,
1789,20-09-2015,3,72,1,,,,,,,,,,,,
1790,21-09-2015,16,85,2,,,,,,,,,,,,
1791,21-09-2015,12,58,3,,,,,,,,,,,,
1792,21-09-2015,18,51,2,,,,,,,,,,,,
1793,21-09-2015,2,9,3,,,,,,,,,,,,
1794,21-09-2015,16,67,3,,,,,,,,,,,,
1795,21-09-2015,5,57,3,,,,,,,,,,,,
1796,21-09-2015,3,39,1,,,,,,,,,,,,
1797,22-09-2015,16,6,2,,,,,,,,,,,,
1798,22-09-2015,7,52,2,,,,,,,,,,,,
1799,22-09-2015,13,82,3,,,,,,,,,,,,
1800,22-09-2015,14,64,2,,,,,,,,,,,,
1801,22-09-2015,10,21,2,,,,,,,,,,,,
1802,23-09-2015,10,6,2,,,,,,,,,,,,
1803,23-09-2015,3,48,3,,,,,,,,,,,,
1804,23-09-2015,20,24,1,,,,,,,,,,,,
1805,23-09-2015,14,60,2,,,,,,,,,,,,
1806,23-09-2015,14,75,1,,,,,,,,,,,,
1807,23-09-2015,19,59,1,,,,,,,,,,,,
1808,23-09-2015,12,41,2,,,,,,,,,,,,
1809,24-09-2015,8,78,1,,,,,,,,,,,,
1810,24-09-2015,7,19,2,,,,,,,,,,,,
1811,24-09-2015,15,55,3,,,,,,,,,,,,
1812,24-09-2015,2,20,3,,,,,,,,,,,,
1813,24-09-2015,3,60,3,,,,,,,,,,,,
1814,24-09-2015,11,13,2,,,,,,,,,,,,
1815,25-09-2015,20,73,3,,,,,,,,,,,,
1816,25-09-2015,9,77,3,,,,,,,,,,,,
1817,25-09-2015,17,78,2,,,,,,,,,,,,
1818,25-09-2015,12,17,2,,,,,,,,,,,,
1819,25-09-2015,13,87,2,,,,,,,,,,,,
1820,26-09-2015,1,56,2,,,,,,,,,,,,
1821,26-09-2015,6,13,1,,,,,,,,,,,,
1822,26-09-2015,2,21,1,,,,,,,,,,,,
1823,26-09-2015,8,73,1,,,,,,,,,,,,
1824,26-09-2015,16,2,1,,,,,,,,,,,,
1825,26-09-2015,16,50,1,,,,,,,,,,,,
1826,26-09-2015,10,31,2,,,,,,,,,,,,
1827,26-09-2015,8,17,3,,,,,,,,,,,,
1828,26-09-2015,14,69,3,,,,,,,,,,,,
1829,27-09-2015,2,26,3,,,,,,,,,,,,
1830,27-09-2015,8,42,3,,,,,,,,,,,,
1831,27-09-2015,7,26,2,,,,,,,,,,,,
1832,27-09-2015,11,2,3,,,,,,,,,,,,
1833,27-09-2015,13,66,2,,,,,,,,,,,,
1834,28-09-2015,8,75,1,,,,,,,,,,,,
1835,28-09-2015,2,6,2,,,,,,,,,,,,
1836,28-09-2015,19,54,1,,,,,,,,,,,,
1837,28-09-2015,9,94,3,,,,,,,,,,,,
1838,28-09-2015,18,3,3,,,,,,,,,,,,
1839,28-09-2015,20,48,1,,,,,,,,,,,,
1840,28-09-2015,17,52,3,,,,,,,,,,,,
1841,28-09-2015,5,38,1,,,,,,,,,,,,
1842,28-09-2015,9,62,3,,,,,,,,,,,,
1843,28-09-2015,12,55,2,,,,,,,,,,,,
1844,28-09-2015,12,28,3,,,,,,,,,,,,
1845,28-09-2015,6,9,1,,,,,,,,,,,,
1846,28-09-2015,10,43,1,,,,,,,,,,,,
1847,28-09-2015,9,76,3,,,,,,,,,,,,
1848,29-09-2015,18,6,1,,,,,,,,,,,,
1849,29-09-2015,1,66,1,,,,,,,,,,,,
1850,29-09-2015,19,17,1,,,,,,,,,,,,
1851,29-09-2015,19,1,3,,,,,,,,,,,,
1852,30-09-2015,2,76,3,,,,,,,,,,,,
1853,30-09-2015,18,71,1,,,,,,,,,,,,
1854,30-09-2015,4,29,3,,,,,,,,,,,,
1855,30-09-2015,14,17,2,,,,,,,,,,,,
1856,30-09-2015,5,55,2,,,,,,,,,,,,
1857,30-09-2015,17,3,3,,,,,,,,,,,,
1858,1/10/2015,8,49,3,,,,,,,,,,,,
1859,1/10/2015,15,25,1,,,,,,,,,,,,
1860,1/10/2015,17,89,2,,,,,,,,,,,,
1861,1/10/2015,8,29,1,,,,,,,,,,,,
1862,1/10/2015,12,23,1,,,,,,,,,,,,
1863,1/10/2015,17,11,2,,,,,,,,,,,,
1864,2/10/2015,16,57,2,,,,,,,,,,,,
1865,2/10/2015,9,21,3,,,,,,,,,,,,
1866,2/10/2015,14,82,3,,,,,,,,,,,,
1867,2/10/2015,7,15,2,,,,,,,,,,,,
1868,2/10/2015,2,28,3,,,,,,,,,,,,
1869,2/10/2015,10,1,3,,,,,,,,,,,,
1870,2/10/2015,5,22,2,,,,,,,,,,,,
1871,3/10/2015,11,55,1,,,,,,,,,,,,
1872,3/10/2015,19,88,2,,,,,,,,,,,,
1873,3/10/2015,1,55,1,,,,,,,,,,,,
1874,3/10/2015,7,81,3,,,,,,,,,,,,
1875,3/10/2015,8,14,3,,,,,,,,,,,,
1876,3/10/2015,8,93,1,,,,,,,,,,,,
1877,3/10/2015,19,43,1,,,,,,,,,,,,
1878,3/10/2015,1,3,3,,,,,,,,,,,,
1879,4/10/2015,9,5,1,,,,,,,,,,,,
1880,4/10/2015,11,29,2,,,,,,,,,,,,
1881,4/10/2015,18,6,2,,,,,,,,,,,,
1882,4/10/2015,13,65,2,,,,,,,,,,,,
1883,4/10/2015,11,35,3,,,,,,,,,,,,
1884,4/10/2015,13,8,3,,,,,,,,,,,,
1885,5/10/2015,1,7,3,,,,,,,,,,,,
1886,5/10/2015,12,68,2,,,,,,,,,,,,
1887,5/10/2015,6,9,3,,,,,,,,,,,,
1888,5/10/2015,16,49,2,,,,,,,,,,,,
1889,5/10/2015,4,29,3,,,,,,,,,,,,
1890,6/10/2015,4,94,3,,,,,,,,,,,,
1891,6/10/2015,16,30,2,,,,,,,,,,,,
1892,6/10/2015,10,20,2,,,,,,,,,,,,
1893,6/10/2015,13,45,1,,,,,,,,,,,,
1894,6/10/2015,18,35,3,,,,,,,,,,,,
1895,6/10/2015,10,13,3,,,,,,,,,,,,
1896,6/10/2015,19,36,1,,,,,,,,,,,,
1897,6/10/2015,19,65,1,,,,,,,,,,,,
1898,6/10/2015,11,85,3,,,,,,,,,,,,
1899,6/10/2015,19,88,1,,,,,,,,,,,,
1900,7/10/2015,12,82,3,,,,,,,,,,,,
1901,7/10/2015,7,22,1,,,,,,,,,,,,
1902,7/10/2015,6,46,1,,,,,,,,,,,,
1903,7/10/2015,5,3,2,,,,,,,,,,,,
1904,7/10/2015,19,4,1,,,,,,,,,,,,
1905,8/10/2015,19,37,2,,,,,,,,,,,,
1906,8/10/2015,10,34,2,,,,,,,,,,,,
1907,8/10/2015,20,41,3,,,,,,,,,,,,
1908,8/10/2015,18,89,1,,,,,,,,,,,,
1909,8/10/2015,8,45,3,,,,,,,,,,,,
1910,8/10/2015,8,22,2,,,,,,,,,,,,
1911,8/10/2015,3,77,1,,,,,,,,,,,,
1912,8/10/2015,18,85,1,,,,,,,,,,,,
1913,8/10/2015,17,86,2,,,,,,,,,,,,
1914,8/10/2015,11,49,3,,,,,,,,,,,,
1915,8/10/2015,3,47,2,,,,,,,,,,,,
1916,9/10/2015,8,60,3,,,,,,,,,,,,
1917,9/10/2015,17,77,3,,,,,,,,,,,,
1918,9/10/2015,6,47,1,,,,,,,,,,,,
1919,9/10/2015,13,12,2,,,,,,,,,,,,
1920,9/10/2015,18,72,1,,,,,,,,,,,,
1921,9/10/2015,3,61,3,,,,,,,,,,,,
1922,9/10/2015,8,68,3,,,,,,,,,,,,
1923,9/10/2015,3,54,3,,,,,,,,,,,,
1924,9/10/2015,6,63,3,,,,,,,,,,,,
1925,10/10/2015,18,51,2,,,,,,,,,,,,
1926,10/10/2015,14,63,2,,,,,,,,,,,,
1927,10/10/2015,5,65,2,,,,,,,,,,,,
1928,10/10/2015,9,35,3,,,,,,,,,,,,
1929,11/10/2015,1,4,1,,,,,,,,,,,,
1930,11/10/2015,20,1,2,,,,,,,,,,,,
1931,11/10/2015,15,62,3,,,,,,,,,,,,
1932,11/10/2015,18,67,3,,,,,,,,,,,,
1933,11/10/2015,1,48,3,,,,,,,,,,,,
1934,11/10/2015,11,84,3,,,,,,,,,,,,
1935,11/10/2015,5,13,3,,,,,,,,,,,,
1936,11/10/2015,12,59,3,,,,,,,,,,,,
1937,11/10/2015,15,50,3,,,,,,,,,,,,
1938,12/10/2015,3,89,1,,,,,,,,,,,,
1939,12/10/2015,2,25,3,,,,,,,,,,,,
1940,12/10/2015,5,26,3,,,,,,,,,,,,
1941,12/10/2015,4,44,3,,,,,,,,,,,,
1942,12/10/2015,13,27,3,,,,,,,,,,,,
1943,12/10/2015,4,56,3,,,,,,,,,,,,
1944,12/10/2015,7,86,2,,,,,,,,,,,,
1945,12/10/2015,4,49,3,,,,,,,,,,,,
1946,13-10-2015,15,69,3,,,,,,,,,,,,
1947,13-10-2015,13,44,2,,,,,,,,,,,,
1948,13-10-2015,7,63,3,,,,,,,,,,,,
1949,13-10-2015,2,1,3,,,,,,,,,,,,
1950,13-10-2015,6,48,2,,,,,,,,,,,,
1951,13-10-2015,19,77,1,,,,,,,,,,,,
1952,13-10-2015,15,48,3,,,,,,,,,,,,
1953,13-10-2015,15,39,3,,,,,,,,,,,,
1954,13-10-2015,12,3,3,,,,,,,,,,,,
1955,13-10-2015,16,25,1,,,,,,,,,,,,
1956,13-10-2015,7,41,2,,,,,,,,,,,,
1957,13-10-2015,11,10,1,,,,,,,,,,,,
1958,14-10-2015,12,83,3,,,,,,,,,,,,
1959,14-10-2015,14,68,2,,,,,,,,,,,,
1960,14-10-2015,18,60,3,,,,,,,,,,,,
1961,14-10-2015,5,32,3,,,,,,,,,,,,
1962,14-10-2015,18,11,1,,,,,,,,,,,,
1963,14-10-2015,12,53,3,,,,,,,,,,,,
1964,14-10-2015,5,84,3,,,,,,,,,,,,
1965,14-10-2015,2,76,2,,,,,,,,,,,,
1966,14-10-2015,8,74,1,,,,,,,,,,,,
1967,14-10-2015,8,69,2,,,,,,,,,,,,
1968,14-10-2015,12,94,1,,,,,,,,,,,,
1969,14-10-2015,8,38,1,,,,,,,,,,,,
1970,15-10-2015,17,66,1,,,,,,,,,,,,
1971,15-10-2015,8,61,3,,,,,,,,,,,,
1972,16-10-2015,7,93,3,,,,,,,,,,,,
1973,16-10-2015,10,33,1,,,,,,,,,,,,
1974,16-10-2015,3,55,1,,,,,,,,,,,,
1975,16-10-2015,11,30,2,,,,,,,,,,,,
1976,16-10-2015,20,51,3,,,,,,,,,,,,
1977,16-10-2015,2,92,2,,,,,,,,,,,,
1978,16-10-2015,5,90,1,,,,,,,,,,,,
1979,16-10-2015,4,38,3,,,,,,,,,,,,
1980,17-10-2015,12,37,3,,,,,,,,,,,,
1981,17-10-2015,1,49,1,,,,,,,,,,,,
1982,17-10-2015,14,71,1,,,,,,,,,,,,
1983,17-10-2015,4,22,1,,,,,,,,,,,,
1984,17-10-2015,4,49,3,,,,,,,,,,,,
1985,17-10-2015,3,59,1,,,,,,,,,,,,
1986,17-10-2015,2,69,3,,,,,,,,,,,,
1987,17-10-2015,9,66,1,,,,,,,,,,,,
1988,17-10-2015,2,91,1,,,,,,,,,,,,
1989,17-10-2015,6,42,3,,,,,,,,,,,,
1990,17-10-2015,3,7,1,,,,,,,,,,,,
1991,17-10-2015,16,53,2,,,,,,,,,,,,
1992,18-10-2015,20,41,2,,,,,,,,,,,,
1993,18-10-2015,1,90,3,,,,,,,,,,,,
1994,18-10-2015,4,39,1,,,,,,,,,,,,
1995,18-10-2015,14,84,2,,,,,,,,,,,,
1996,18-10-2015,11,43,2,,,,,,,,,,,,
1997,18-10-2015,19,59,3,,,,,,,,,,,,
1998,18-10-2015,12,60,1,,,,,,,,,,,,
1999,19-10-2015,8,90,3,,,,,,,,,,,,
2000,19-10-2015,19,27,1,,,,,,,,,,,,
2001,19-10-2015,19,24,1,,,,,,,,,,,,
2002,19-10-2015,12,28,2,,,,,,,,,,,,
2003,20-10-2015,5,24,1,,,,,,,,,,,,
2004,21-10-2015,9,42,2,,,,,,,,,,,,
2005,21-10-2015,20,43,1,,,,,,,,,,,,
2006,21-10-2015,1,26,2,,,,,,,,,,,,
2007,21-10-2015,2,24,3,,,,,,,,,,,,
2008,21-10-2015,10,8,1,,,,,,,,,,,,
2009,21-10-2015,3,34,2,,,,,,,,,,,,
2010,22-10-2015,2,92,2,,,,,,,,,,,,
2011,22-10-2015,4,35,1,,,,,,,,,,,,
2012,22-10-2015,16,93,1,,,,,,,,,,,,
2013,22-10-2015,17,9,2,,,,,,,,,,,,
2014,22-10-2015,18,50,1,,,,,,,,,,,,
2015,22-10-2015,5,93,3,,,,,,,,,,,,
2016,23-10-2015,9,51,3,,,,,,,,,,,,
2017,23-10-2015,6,91,1,,,,,,,,,,,,
